Property_type,Property_city,Property_location,Bedrooms,Bathrooms,Parking_space,Floor_size,Estate_Agent,Property_price
Apartment,Pretoria,"Olympus AH",2,2,1,NULL,"Huurkor Hatfield",10450
Apartment,Pretoria,"Olympus AH",2,2,1,NULL,"RE/MAX Capital",9500
Apartment,Pretoria,"Olympus AH",2,2,1,NULL,"Seeff Pretoria East",12320
Apartment,Pretoria,"Olympus AH",2,2,1,85,"Just Sell Properties - North East",12320
Apartment,Pretoria,"Olympus AH",2,2,1,85,"RE/MAX Property Merchants - Pretoria East, Mooikloof",13900
Apartment,Pretoria,"Olympus AH",2,2,1,89,"Plus Group Properties",12320
Apartment,Pretoria,"Olympus AH",2,2,1,92,"Huurkor (Pty) LTD - Sunnyside",9900
Apartment,Pretoria,"Olympus AH",2,2,2,NULL,"Keller Williams Edge",16000
Apartment,Pretoria,"Olympus AH",2,2,2,NULL,"Mirinda Opperman Realtors",9900
Apartment,Pretoria,"Olympus AH",2,2,2,100,"CSi Property Group",14300
Apartment,Pretoria,"Olympus AH",2,2,2,106,"Just Sell Properties - North East",10000
Apartment,Pretoria,"Olympus AH",2,2,2,126,"RE/MAX Jacaranda - Faerie Glen",14500
Apartment,Pretoria,"Olympus AH",2,2,2,148,"Plus Group Properties",9900
Apartment,Pretoria,"Olympus AH",2,2,2,56,"Just Sell Properties - North East",8200
Apartment,Pretoria,"Olympus AH",2,2,2,63,"Plus Group Properties",12320
Apartment,Pretoria,"Olympus AH",2,2,2,79,"RE/MAX Capital",10000
Apartment,Pretoria,"Paramount Estate",2,2,1,54,"Just Sell Properties - North East",8500
Apartment,Pretoria,"Paramount Estate",2,2,1,65,"Seeff Pretoria East",8200
Apartment,Pretoria,"Paramount Estate",2,2,2,NULL,"Real Estate Services",9500
Apartment,Pretoria,"Paramount Estate",2,2,2,43,"RE/MAX Infoglobe - Constantia Park",8800
Apartment,Pretoria,"Paramount Estate",3,2,2,NULL,"RE/MAX Capital",8800
Apartment,Pretoria,"Philip Nel Park",2,1,1,NULL,"City Property",6650
Apartment,Pretoria,"Philip Nel Park",2,1,1,42,"Huurkor (Pty) LTD - Sunnyside",6340
Apartment,Pretoria,"Philip Nel Park",2,1,1,55,"Huurkor (Pty) LTD - Sunnyside",5200
Apartment,Pretoria,"Philip Nel Park",2,1,1,75,"Trafalgar Property Management - Pretoria",6800
Apartment,Pretoria,"Philip Nel Park",2,1,2,92,"RE/MAX Infoglobe - Constantia Park",7600
Apartment,Pretoria,"Pretoria Central",2,1,2,71,"City Property",8050
Apartment,Pretoria,"Pretoria Gardens",1,1,1,NULL,"IGrow Rentals",6400
Apartment,Pretoria,"Pretoria Gardens",2,1,1,55,"Just Sell Properties - North East",7000
Apartment,Pretoria,"Pretoria North",1,1,1,NULL,"Apple Property Connection",5790
Apartment,Pretoria,"Pretoria North",1,1,1,NULL,"Keller Williams Edge",6000
Apartment,Pretoria,"Pretoria North",1,1,1,NULL,"RE/MAX Infoglobe - Constantia Park",5790
Apartment,Pretoria,"Pretoria North",2,1,1,NULL,"Just Sell Properties - North East",5700
Apartment,Pretoria,"Pretoria North",2,1,1,36,"Mountain Estates",4400
Apartment,Pretoria,"Pretoria North",2,1,1,53,"Mountain Estates",6600
Apartment,Pretoria,"Pretoria North",2,1,1,62,"RE/MAX Property Merchants - Pretoria East, Mooikloof",5000
Apartment,Pretoria,"Pretoria North",2,1,1,64,"EXP South Africa",5500
Apartment,Pretoria,"Pretoria North",2,1,1,65,"LuxLiv Property Group",5200
Apartment,Pretoria,"Pretoria North",2,1,2,NULL,"City Property",5900
Apartment,Pretoria,"Pretoria North",2,1,2,94,"Just Sell Properties - North East",5000
Apartment,Pretoria,"Pretoria West",2,1,1,NULL,"Real Estate Services",5400
Apartment,Pretoria,"Pretoria West",2,1,1,1,"Keller Williams Edge",6700
Apartment,Pretoria,"Pretoria West",2,1,1,56,"Plus Group Properties",7300
Apartment,Pretoria,"Pretoria West",2,1,1,76,Mandated,5500
Apartment,Pretoria,"Pretoria West",2,1,2,64,Zikhethele,7500
Apartment,Pretoria,"Pretoria West",2,2,2,NULL,"Just Sell Properties - North East",7500
Apartment,Pretoria,"Pretoria West",3,1,2,1,"Mountain Estates",7300
Apartment,Pretoria,Pretoriuspark,2,1,2,106,"CSi Property Group",8300
Apartment,Pretoria,Pretoriuspark,2,2,2,55,"First Property Trust",9500
Apartment,Pretoria,Pretoriuspark,3,2,1,105,"RE/MAX Property Merchants - Pretoria East, Mooikloof",8440
Apartment,Pretoria,Queenswood,2,1,1,NULL,"Huurkor Hatfield",7150
Apartment,Pretoria,Queenswood,2,1,1,1,"Mountain Estates",9500
Apartment,Pretoria,Queenswood,2,1,1,105,"Just Sell Properties - North East",8000
Apartment,Pretoria,Queenswood,2,1,2,65,"RE/MAX Property Merchants - Pretoria East, Mooikloof",9700
Apartment,Pretoria,Queenswood,2,2,1,NULL,"Just Sell Properties - North East",8000
Apartment,Pretoria,Queenswood,2,2,2,58,"Just Sell Properties - North East",10500
Apartment,Pretoria,Rietvalleirand,2,2,1,NULL,"RealNet RainMaker",14000
Apartment,Pretoria,Rietvalleirand,2,2,1,85,"RE/MAX Infoglobe - Constantia Park",14000
Apartment,Pretoria,"Roodepark Eco Estate",2,2,1,NULL,"Mirinda Opperman Realtors",8500
Apartment,Pretoria,"Roodepark Eco Estate",2,2,1,46,"RE/MAX Capital",10500
Apartment,Pretoria,Roodeplaat,1,1,2,NULL,"CSi Property Group",8300
Apartment,Pretoria,Roodeplaat,2,1,2,79,"EXP South Africa",9500
Apartment,Pretoria,Roodeplaat,2,2,1,99,"Just Sell Properties - North East",9500
Apartment,Pretoria,Roodeplaat,3,2,1,60,"Mountain Estates",9250
Apartment,Pretoria,Shere,2,2,1,NULL,"Plus Group Properties",7980
Apartment,Pretoria,"Silver Lakes",1,1,1,NULL,"Huurkor Hatfield",12000
Apartment,Pretoria,"Silver Lakes",1,1,3,NULL,"RE/MAX Infoglobe - Constantia Park",9000
Apartment,Pretoria,"Silver Lakes",2,2,1,NULL,"RE/MAX Jacaranda - Faerie Glen",25000
Apartment,Pretoria,"Silver Lakes",2,2,1,NULL,"RE/MAX Property Merchants - Pretoria East, Mooikloof",9900
Apartment,Pretoria,"Silver Lakes",2,2,1,116,"RE/MAX Capital",8800
Apartment,Pretoria,"Silver Lakes Golf Estate",1,1,2,106,"Attorney Realtor Hub",24000
Apartment,Pretoria,"Silver Lakes Golf Estate",2,1,1,NULL,"Mountain Estates",23000
Apartment,Pretoria,"Silver Lakes Golf Estate",2,2,1,NULL,"First Property Trust",22000
Apartment,Pretoria,"Silver Lakes Golf Estate",2,2,1,NULL,"IGrow Rentals",24000
Apartment,Pretoria,"Silver Lakes Golf Estate",2,2,1,64,"Plus Group Properties",28000
Apartment,Pretoria,"Silver Lakes Golf Estate",2,2,1,67,"RealNet RainMaker",24000
Apartment,Pretoria,"Silver Lakes Golf Estate",2,2,2,NULL,"Real Estate Services",22000
Apartment,Pretoria,"Silver Lakes Golf Estate",2,2,2,71,"RealNet RainMaker",22000
Apartment,Pretoria,Sinoville,1,1,1,92,"Mountain Estates",10400
Apartment,Pretoria,Sinoville,1,2,1,NULL,"Apple Property Connection",10400
Apartment,Pretoria,Sinoville,1,2,1,NULL,"RE/MAX Infoglobe - Constantia Park",10500
Apartment,Pretoria,Sinoville,2,1,1,84,"RE/MAX Infoglobe - Constantia Park",7000
Apartment,Pretoria,Sinoville,2,1,2,NULL,"IGrow Rentals",7400
Apartment,Pretoria,Sinoville,2,1,2,NULL,"Seeff Pretoria East",8500
Apartment,Pretoria,Sinoville,2,1,2,60,"Just Sell Properties - North East",10200
Apartment,Pretoria,Sinoville,2,2,1,NULL,"City Property",10400
Apartment,Pretoria,Sinoville,2,2,1,46,"Plus Group Properties",10600
Apartment,Pretoria,Sinoville,2,2,1,58,"Plus Group Properties",10600
Apartment,Pretoria,Sinoville,2,2,1,60,"Plus Group Properties",10400
Apartment,Pretoria,Sinoville,2,2,1,60,"Plus Group Properties",10600
Apartment,Pretoria,Sinoville,2,2,1,64,"RE/MAX Property Merchants - Pretoria East, Mooikloof",10600
Apartment,Pretoria,Sinoville,2,2,1,71,"iQ Real Estate",10600
Apartment,Pretoria,Sinoville,2,2,2,NULL,"Real Estate Services",10400
Apartment,Pretoria,Sinoville,2,2,2,72,"iQ Real Estate",10600
Apartment,Pretoria,Sinoville,2,2,2,82,"Plus Group Properties",10400
Apartment,Pretoria,"Six Fountains Residential Estate",2,2,2,87,"iQ Real Estate",13500
Apartment,Pretoria,Sterrewag,2,1,2,90,"RE/MAX Town and Country Hatfield",9675
Apartment,Pretoria,Sunnyside,2,1,1,NULL,"RE/MAX Property Merchants - Pretoria East, Mooikloof",9000
Apartment,Pretoria,Sunnyside,2,1,1,NULL,"RE/MAX Town and Country Hatfield",4300
Apartment,Pretoria,Sunnyside,2,1,1,NULL,"RealNet RainMaker",6700
Apartment,Pretoria,Sunnyside,2,1,1,66,"Just Sell Properties - North East",3000
Apartment,Pretoria,Sunnyside,2,1,1,91,"RE/MAX Town and Country Hatfield",6500
Apartment,Pretoria,Sunnyside,2,1,2,NULL,"Huurkor (Pty) LTD - Sunnyside",7750
Apartment,Pretoria,Sunnyside,2,1,2,NULL,"RE/MAX Infoglobe - Constantia Park",7300
Apartment,Pretoria,Sunnyside,2,1,2,58,"RE/MAX Jacaranda - Faerie Glen",7500
Apartment,Pretoria,Sunnyside,2,2,1,NULL,"Apple Property Connection",7500
Apartment,Pretoria,Sunnyside,2,2,1,68,"Just Sell Properties - North East",6500
Apartment,Pretoria,"The Hills Game Reserve Estate",2,2,1,NULL,"RealNet RainMaker",12250
Apartment,Pretoria,"The Hills Game Reserve Estate",2,2,1,73,"RE/MAX Infoglobe - Centurion",14000
Apartment,Pretoria,"The Hills Game Reserve Estate",2,2,2,103,"RE/MAX Property Merchants - Pretoria East, Mooikloof",11500
Apartment,Pretoria,"The Hills Game Reserve Estate",2,2,2,87,"Mountain Estates",11500
Apartment,Pretoria,"Tijger Vallei",2,2,2,NULL,"Huurkor Hatfield",11000
Apartment,Pretoria,Villieria,2,1,1,40,"First Property Trust",5800
Apartment,Pretoria,Villieria,2,1,2,NULL,"RE/MAX Infoglobe - Centurion",7350
Apartment,Pretoria,Villieria,2,1,2,71,"Just Sell Properties - North East",10500
Apartment,Pretoria,Wapadrand,2,1,2,62,"Mountain Estates",11500
Apartment,Pretoria,Waterkloof,2,1,1,NULL,"RE/MAX Infoglobe - Constantia Park",23990
Apartment,Pretoria,Waterkloof,2,1,1,NULL,"RE/MAX Property Merchants - Pretoria East, Mooikloof",15990
Apartment,Pretoria,Waterkloof,2,1,2,76,"Just Sell Properties - North East",16000
Apartment,Pretoria,Waterkloof,2,2,2,NULL,"Apple Property Connection",20000
Apartment,Pretoria,Waterkloof,2,2,2,70,"Pam Golding Properties - Pretoria Rentals",9600
Apartment,Pretoria,Waterkloof,2,2,2,79,"Huurkor (Pty) LTD - Sunnyside",17500
Apartment,Pretoria,"Waterkloof Glen",2,2,1,NULL,"Just Sell Properties - North East",35000
Apartment,Pretoria,"Waterkloof Glen",2,2,2,1,"Just Sell Properties - North East",46000
Apartment,Pretoria,"Waterkloof Marina Retirement Estate",2,1,1,NULL,"CSi Property Group",14500
Apartment,Pretoria,"Waterkloof Park",2,2,2,78,"RE/MAX Infoglobe - Constantia Park",17000
Apartment,Pretoria,"Waterkloof Ridge",1,1,1,NULL,"Mountain Estates",11500
Apartment,Pretoria,"Waterkloof Ridge",2,1,1,NULL,"RE/MAX Capital",11800
Apartment,Pretoria,"Waterkloof Ridge",2,1,1,NULL,"RE/MAX Property Merchants - Pretoria East, Mooikloof",17000
Apartment,Pretoria,"Waterkloof Ridge",2,1,2,88,"RE/MAX Infoglobe - Constantia Park",18990
Apartment,Pretoria,"Waterkloof Ridge",2,2,1,NULL,"Just Sell Properties - North East",11900
Apartment,Pretoria,Waverley,1,1,2,NULL,"RE/MAX Infoglobe - Constantia Park",10250
Apartment,Pretoria,Waverley,2,1,1,NULL,"Mountain Estates",9500
Apartment,Pretoria,Waverley,2,1,1,55,"AFHCO Holdings (Pty) Ltd Johannesburg",7700
Apartment,Pretoria,Waverley,2,1,1,56,"Mountain Estates",9500
Apartment,Pretoria,Waverley,2,1,1,68,"Mountain Estates",9100
Apartment,Pretoria,Waverley,2,1,1,85,"Keller Williams Edge",7850
Apartment,Pretoria,Waverley,2,1,2,NULL,"Mountain Estates",9950
Apartment,Pretoria,Waverley,2,1,2,42,"Mountain Estates",8400
Apartment,Pretoria,Waverley,2,1,2,58,"Mountain Estates",10250
Apartment,Pretoria,Waverley,2,1,2,75,"Mountain Estates",9500
Apartment,Pretoria,Waverley,2,1,2,97,"Keller Williams Edge",9000
Apartment,Pretoria,Waverley,2,2,1,NULL,"First Property Trust",6901
Apartment,Pretoria,Waverley,2,2,1,NULL,"Plus Group Properties",10250
Apartment,Pretoria,Waverley,2,2,1,54,"EXP South Africa",10250
Apartment,Pretoria,Waverley,2,2,1,63,"Mountain Estates",10250
Apartment,Pretoria,Waverley,2,2,1,64,"Mountain Estates",9750
Apartment,Pretoria,Waverley,2,2,1,65,"RE/MAX Property Merchants - Pretoria East, Mooikloof",10500
Apartment,Pretoria,Waverley,2,2,1,79,"Mountain Estates",10250
Apartment,Pretoria,Waverley,2,2,2,1,"Just Sell Properties - North East",10250
Apartment,Pretoria,Waverley,2,2,2,57,"Keller Williams Edge",11000
Apartment,Pretoria,Waverley,2,2,2,86,"RE/MAX Property Merchants - Pretoria East, Mooikloof",11000
Apartment,Pretoria,"Weavind Park",2,1,2,47,"Just Sell Properties - North East",6500
Apartment,Pretoria,"West Park",2,1,1,70,"Ithemba Property",5400
Apartment,Pretoria,"West Park",2,1,2,NULL,"Just Sell Properties - North East",7200
Apartment,Pretoria,"Willow Park",2,2,2,103,"Huurkor (Pty) LTD - Sunnyside",9000
Apartment,Pretoria,"Willow Park Manor",2,1,1,79,"RE/MAX Infoglobe - Constantia Park",18000
Apartment,Pretoria,"Willow Park Manor",2,2,1,72,"IGrow Rentals",12500
Apartment,Pretoria,"Willow Park Manor",2,2,2,40,"RE/MAX Infoglobe - Constantia Park",8900
Apartment,Pretoria,Wolmer,1,1,2,40,"Real Estate Services",6900
Apartment,Pretoria,Wolmer,2,1,1,45,"Mountain Estates",7200
Apartment,Pretoria,Wolmer,2,1,1,59,"CSi Property Group",7800
Apartment,Pretoria,Wolmer,2,1,1,60,"RE/MAX Jacaranda - Faerie Glen",6900
Apartment,Pretoria,Wonderboom,2,1,2,NULL,"Just Sell Properties - North East",7300
Apartment,Pretoria,"Wonderboom South",2,1,1,56,"RE/MAX Capital",7950
Apartment,Pretoria,"Wonderboom South",3,1,2,NULL,"RE/MAX Infoglobe - Constantia Park",8400
Apartment,Sandton,Atholl,2,2,1,NULL,"RE/MAX Advantage",16000
Apartment,Sandton,Atholl,2,2,2,78,"Silver Property Group",15950
Apartment,Sandton,Atholl,2,3,2,108,"LuxLiv Property Group",16500
Apartment,Sandton,"Benmore Gardens",1,2,2,142,"EXP South Africa",18000
Apartment,Sandton,"Benmore Gardens",2,1,2,90,"Landsdowne Investment Properties",13000
Apartment,Sandton,"Benmore Gardens",2,2,2,NULL,"O-YES Properties",28000
Apartment,Sandton,"Benmore Gardens",2,2,2,75,"RealNet RainMaker",19442
Apartment,Sandton,"Benmore Gardens",2,2,2,75,"You Realty",23000
Apartment,Sandton,"Benmore Gardens",2,2,2,86,Mandated,24905
Apartment,Sandton,"Benmore Gardens",2,2,2,99,"Tyson Properties Gauteng",30134
Apartment,Sandton,"Benmore Gardens",2,3,1,NULL,"Engel & Volkers MLC",25873
Apartment,Sandton,"Benmore Gardens",2,3,2,NULL,"RealNet RainMaker",24731
Apartment,Sandton,"Benmore Gardens",2,3,2,89,"Jawitz Johannesburg North",25873
Apartment,Sandton,Beverley,1,2,1,103,"EXP South Africa",10900
Apartment,Sandton,Beverley,2,1,1,86,"Aurum Realty",16000
Apartment,Sandton,Beverley,2,2,2,NULL,"Aurum Realty",7950
Apartment,Sandton,Beverley,2,2,2,NULL,"O-YES Properties",10000
Apartment,Sandton,Beverley,2,2,3,120,"EXP South Africa",15000
Apartment,Sandton,Broadacres,1,1,2,59,"You Realty",21000
Apartment,Sandton,Broadacres,2,1,2,NULL,"Real Estate Services",13250
Apartment,Sandton,Broadacres,2,2,1,110,"Propcore Real Estate",11000
Apartment,Sandton,Broadacres,2,2,1,116,"Real Estate Services",11000
Apartment,Sandton,Broadacres,2,2,1,77,"Engel & Volkers MLC",10500
Apartment,Sandton,Broadacres,2,2,2,103,"RE/MAX Masters - Bryanston",12000
Apartment,Sandton,Broadacres,2,2,2,83,"Houss Rentals",22000
Apartment,Sandton,Broadacres,2,2,2,84,"RealNet RainMaker",9500
Apartment,Sandton,Broadacres,2,2,2,92,"RE/MAX One - Kramerville",10500
Apartment,Sandton,Broadacres,2,2,2,94,"Firzt Realty Company",10000
Apartment,Sandton,Bryanston,2,1,1,NULL,"Century 21 Sandton",25000
Apartment,Sandton,Bryanston,2,1,1,NULL,"Only Realty DevComm",9500
Apartment,Sandton,Bryanston,2,1,1,NULL,"Pam Golding Properties - Hyde Park Rentals",29500
Apartment,Sandton,Bryanston,2,1,1,NULL,"RE/MAX Infoglobe - Centurion",14000
Apartment,Sandton,Bryanston,2,1,1,80,"EXP South Africa",9500
Apartment,Sandton,Bryanston,2,1,2,NULL,"Keller Williams Select",29500
Apartment,Sandton,Bryanston,2,1,2,143,"Real Estate Services",29500
Apartment,Sandton,Bryanston,2,1,2,163,"Firzt Realty Company",26000
Apartment,Sandton,Bryanston,2,2,1,51,"Knightsbridge Properties",9000
Apartment,Sandton,Bryanston,2,2,1,80,"Renprop Residential",13000
Apartment,Sandton,Bryanston,2,2,1,92,Mandated,12500
Apartment,Sandton,Bryanston,2,2,2,NULL,"Engel & Volkers MLC",16000
Apartment,Sandton,Bryanston,2,2,2,NULL,"Knightsbridge Properties",18000
Apartment,Sandton,Bryanston,2,2,2,NULL,"Pam Golding Properties - Hyde Park Rentals",18000
Apartment,Sandton,Bryanston,2,2,2,120,"Landsdowne Investment Properties",12000
Apartment,Sandton,Bryanston,2,2,2,131,"Etchells & Young Property Brokers",19000
Apartment,Sandton,Bryanston,2,2,2,162,"Seeff Sandton",11500
Apartment,Sandton,Bryanston,2,2,2,35,"Century 21 Sandton",15000
Apartment,Sandton,Bryanston,2,2,2,80,"Landsdowne Investment Properties",13000
Apartment,Sandton,Bryanston,2,2,2,99,"Aurum Realty",12500
Apartment,Sandton,Bryanston,3,2,3,40,"Live Real Estate - Johannesburg North",16000
Apartment,Sandton,"Bryanston East",2,2,2,143,"Aurum Realty",13000
Apartment,Sandton,"Bryanston East",2,2,2,97,"EXP South Africa",13250
Apartment,Sandton,Buccleuch,2,1,2,58,"Renprop Residential",8600
Apartment,Sandton,Buccleuch,2,2,2,68,"The Empire Properties",8500
Apartment,Sandton,Craigavon,2,1,1,24,"Real Estate Services",19000
Apartment,Sandton,Craigavon,2,1,2,110,"Engel & Volkers MLC",9500
Apartment,Sandton,Craigavon,2,2,1,NULL,"Real Estate Services",11000
Apartment,Sandton,Craigavon,2,2,1,136,"Jawitz Johannesburg North",18000
Apartment,Sandton,Craigavon,2,2,1,141,"Landsdowne Investment Properties",18000
Apartment,Sandton,Craigavon,2,2,2,NULL,"Engel & Volkers MLC",13000
Apartment,Sandton,Craigavon,2,2,2,80,"RE/MAX Advantage",12000
Apartment,Sandton,Craigavon,2,3,1,170,"Etchells & Young Property Brokers",12500
Apartment,Sandton,Dainfern,2,1,1,NULL,"Evolate Real Estate",8500
Apartment,Sandton,Dainfern,2,2,1,NULL,"IGrow Rentals",9500
Apartment,Sandton,Dainfern,2,2,1,93,"Silver Property Group",11000
Apartment,Sandton,Dainfern,2,2,2,128,"EXP South Africa",20000
Apartment,Sandton,Dainfern,2,2,2,75,"You Realty",14000
Apartment,Sandton,Douglasdale,2,1,2,66,"Engel & Volkers MLC",9000
Apartment,Sandton,Douglasdale,2,2,1,98,"EXP South Africa",8999
Apartment,Sandton,Edenburg,2,1,1,NULL,"Real Estate Services",9500
Apartment,Sandton,Edenburg,2,1,1,63,"O-YES Properties",28500
Apartment,Sandton,Edenburg,2,2,1,NULL,"Jawitz Johannesburg North",12750
Apartment,Sandton,Edenburg,2,2,1,194,"Knightsbridge Properties",18500
Apartment,Sandton,Edenburg,2,2,1,52,"Live Real Estate - Johannesburg North",11500
Apartment,Sandton,Edenburg,2,2,2,100,"Silver Property Group",21000
Apartment,Sandton,Edenburg,2,2,2,108,"EXP South Africa",11500
Apartment,Sandton,Edenburg,2,2,2,110,"You Realty",12500
Apartment,Sandton,Edenburg,2,2,2,92,"Silver Property Group",17000
Apartment,Sandton,Edenburg,2,2,2,98,Mandated,13500
Apartment,Sandton,Edenburg,2,2,2,98,"RealNet RainMaker",12250
Apartment,Sandton,Edenburg,3,1,3,101,"RE/MAX Evolve",12000
